id,totalSupply,tokenHolders,delegates,delegations,timestamp,blockNumber
18890,15075018587103453929113265,13545,1895,2213,1632164827,13264421
18891,15075018587103453929113265,13545,1895,2213,1632259692,13271580
18892,15075018587103453929113265,13545,1895,2213,1632341384,13277635
18893,15075018587103453929113265,13547,1895,2213,1632405311,13282389
18894,15075018587103453929113265,13548,1895,2213,1632521803,13291096
18895,15087525204357939271648265,13547,1895,2213,1632612815,13297996
18896,15087525204357939271648265,13558,1895,2213,1632700412,13304497
18897,15087525204357939271648265,13562,1895,2213,1632785320,13310836
18898,15087525204357939271648265,13564,1895,2213,1632864548,13316651
18899,15087525204357939271648265,13566,1895,2213,1632931687,13321654
18900,15087525204357939271648265,13571,1895,2213,1633026075,13328629
18901,15087525204357939271648265,13577,1895,2213,1633132194,13336538
18902,15100031821612424614183265,13579,1895,2213,1633205285,13341925
18903,15100031821612424614183265,13580,1895,2213,1633296221,13348651
18904,15100031821612424614183265,13582,1895,2213,1633386111,13355264
18905,15100031821612424614183265,13582,1895,2213,1633457363,13360585
18906,15100099357345598835032954,13584,1895,2213,1633536852,13366428
18907,15100099357345598835032954,13586,1895,2213,1633618166,13372415
18908,15100099357345598835032954,13586,1895,2213,1633706996,13379016
18909,15100099357345598835032954,13587,1895,2213,1633766437,13383343
18910,15100099357345598835032954,13590,1896,2214,1633908656,13393841
18911,15100099357345598835032954,13593,1896,2214,1633975235,13398749
18912,15100099357345598835032954,13596,1896,2214,1634083129,13406725
18913,15100099357345598835032954,13597,1896,2214,1634123205,13409648
18914,15100099357345598835032954,13598,1896,2214,1634255445,13419348
18915,15100099357345598835032954,13599,1896,2214,1634333751,13425063
18916,15100099357345598835032954,13599,1896,2214,1634399956,13429953
18917,15112605974600084177567954,13604,1896,2214,1634515199,13438528
18918,15112605974600084177567954,13614,1896,2214,1634597978,13444567
18919,15113848822661176397450014,13621,1896,2214,1634683644,13450958
18920,15114140614872502426778124,13623,1896,2214,1634772970,13457536
18921,15114140614872502426778124,13628,1896,2214,1634845604,13462974
18922,15114183720952510163493931,13630,1896,2214,1634941210,13470055
18923,15114706354294957044677922,13642,1896,2214,1635032843,13476844
18924,15114773890028131265527611,13642,1896,2214,1635113811,13482783
18925,15115181553707227736263635,13648,1896,2214,1635199664,13489174
18926,15115249089440401957113324,13655,1896,2214,1635292761,13496075
18927,15115311760029982976195415,13655,1896,2214,1635372567,13501949
18928,15115311760029982976195415,13658,1896,2214,1635455847,13508056
18929,15115452446277586162246887,13728,1896,2215,1635545635,13514706
18930,15115587517743934603946265,13737,1896,2215,1635627386,13520720
18931,15115587517743934603946265,13741,1896,2215,1635721555,13527641
18932,15116114326572877856185996,13746,1896,2215,1635808007,13534060
18933,15116277262840374640356092,13750,1896,2215,1635895684,13540443
18934,15117513453277807241863676,13751,1896,2215,1635983290,13546930
18935,15130145099069183662752431,13752,1896,2215,1636066677,13552988
18936,15130212634802357883602120,13755,1896,2215,1636137257,13558236
18937,15130212634802357883602120,13758,1896,2215,1636232419,13565223
18938,15130212634802357883602120,13772,1896,2215,1636329399,13572475
18939,15130276038931096330863068,13781,1896,2215,1636405346,13578027
18940,15130276038931096330863068,13787,1896,2215,1636500605,13585061
18941,15130472602429182863070326,13792,1896,2215,1636587662,13591517
18942,15130472602429182863070326,13799,1896,2215,1636674493,13597910
18943,15130540138162357083920015,13801,1896,2215,1636751818,13603665
18944,15143268086214980712526913,13804,1896,2215,1636839471,13610095
18945,15143440165391941122896541,13812,1896,2215,1636932987,13616957
18946,15143664193681462905560361,13816,1896,2216,1637018422,13623218
18947,15143731729414637126410050,13822,1896,2216,1637091351,13628469
18948,15143886247901186506163941,13825,1896,2216,1637181977,13635224
18949,15143886247901186506163941,13830,1896,2216,1637254788,13640544
