txnHash,delegateChange,delegateVotingPowerChange,transfer
0x2006be8330386dfa7a26d47765e922b8a438b2936d00f721cc4b575eb0a9eaed,[],"[{'Unnamed: 0': 10, 'id': '1636289278-23', 'txnHash': '0x2006be8330386dfa7a26d47765e922b8a438b2936d00f721cc4b575eb0a9eaed', 'blockTimestamp': 1636289278, 'delegate': '0x9843c8a8263308a309bfc3c2d1c308126d8e754d', 'newBalance': '134702667850498900727211', 'previousBalance': '1234702667850498900727211', 'blockNumber': 13569440}]","[{'txnHash': '0x2006be8330386dfa7a26d47765e922b8a438b2936d00f721cc4b575eb0a9eaed', 'from': '0x9843C8a8263308A309BfC3C2d1c308126D8E754D', 'to': '0x425712a974D4f2802309e0E68d001756363c1C55', 'value': '1100000000000000000000000'}]"
0x12e1a9deba2ca6681cd098948da15064d579edced763ae977409fcb8487621ea,"[{'Unnamed: 0': 6, 'id': '1636290549-98', 'txnHash': '0x12e1a9deba2ca6681cd098948da15064d579edced763ae977409fcb8487621ea', 'blockNumber': 13569530, 'blockTimestamp': 1636290549, 'delegate': '0x425712a974d4f2802309e0e68d001756363c1c55', 'delegator': '0x425712a974d4f2802309e0e68d001756363c1c55', 'previousDelegate': '0x0000000000000000000000000000000000000000'}]","[{'Unnamed: 0': 11, 'id': '1636290549-99', 'txnHash': '0x12e1a9deba2ca6681cd098948da15064d579edced763ae977409fcb8487621ea', 'blockTimestamp': 1636290549, 'delegate': '0x425712a974d4f2802309e0e68d001756363c1c55', 'newBalance': '1100000000000000000000000', 'previousBalance': '0', 'blockNumber': 13569530}]",[]
0xbd2afd0d77696d5431c5c0d797b89771e7e3ceea61b52467f6658d3d4550633b,[],"[{'Unnamed: 0': 12, 'id': '1636448459-136', 'txnHash': '0xbd2afd0d77696d5431c5c0d797b89771e7e3ceea61b52467f6658d3d4550633b', 'blockTimestamp': 1636448459, 'delegate': '0xdd2aa2dd3b524ab337f8467bd630a2b0eb9fe70c', 'newBalance': '7000000000000000000000', 'previousBalance': '8000000000000000000000', 'blockNumber': 13581254}]","[{'txnHash': '0xbd2afd0d77696d5431c5c0d797b89771e7e3ceea61b52467f6658d3d4550633b', 'from': '0xDd2AA2dd3b524ab337f8467bd630a2b0eb9fE70c', 'to': '0xFb55AF0ef0DcdeC92Bd3752E7a9237dfEfB8AcC0', 'value': '1000000000000000000000'}]"
0x38c15388260c8dde1844bf3f3c215a3a3214bf2732b60558b0bfab6551af3e4f,[],"[{'Unnamed: 0': 13, 'id': '1636451962-190', 'txnHash': '0x38c15388260c8dde1844bf3f3c215a3a3214bf2732b60558b0bfab6551af3e4f', 'blockTimestamp': 1636451962, 'delegate': '0xdd2aa2dd3b524ab337f8467bd630a2b0eb9fe70c', 'newBalance': '0', 'previousBalance': '7000000000000000000000', 'blockNumber': 13581509}]","[{'txnHash': '0x38c15388260c8dde1844bf3f3c215a3a3214bf2732b60558b0bfab6551af3e4f', 'from': '0xDd2AA2dd3b524ab337f8467bd630a2b0eb9fE70c', 'to': '0xFb55AF0ef0DcdeC92Bd3752E7a9237dfEfB8AcC0', 'value': '7000000000000000000000'}]"
0x23fbd49ad73d00540f6c77740bb0b6b2983e97c4578d97ff0b5c5e329a039b99,"[{'Unnamed: 0': 9, 'id': '1636526411-153', 'txnHash': '0x23fbd49ad73d00540f6c77740bb0b6b2983e97c4578d97ff0b5c5e329a039b99', 'blockNumber': 13586938, 'blockTimestamp': 1636526411, 'delegate': '0x425712a974d4f2802309e0e68d001756363c1c55', 'delegator': '0x93617280d57564241b4ad4f4e09e02968f3f2d76', 'previousDelegate': '0x0000000000000000000000000000000000000000'}]","[{'Unnamed: 0': 14, 'id': '1636526411-154', 'txnHash': '0x23fbd49ad73d00540f6c77740bb0b6b2983e97c4578d97ff0b5c5e329a039b99', 'blockTimestamp': 1636526411, 'delegate': '0x425712a974d4f2802309e0e68d001756363c1c55', 'newBalance': '1104000000000000000000000', 'previousBalance': '1100000000000000000000000', 'blockNumber': 13586938}]",[]
0xed6b9939bb64a9275b674210cbc31400f11428a1f27d853150a3f88ff66909bb,[],"[{'Unnamed: 0': 15, 'id': '1636567535-300', 'txnHash': '0xed6b9939bb64a9275b674210cbc31400f11428a1f27d853150a3f88ff66909bb', 'blockTimestamp': 1636567535, 'delegate': '0x9843c8a8263308a309bfc3c2d1c308126d8e754d', 'newBalance': '449424467275494672754946', 'previousBalance': '134702667850498900727211', 'blockNumber': 13589999}]","[{'txnHash': '0xed6b9939bb64a9275b674210cbc31400f11428a1f27d853150a3f88ff66909bb', 'from': '0x43365213237ab259C707Bc2Cbc3e07d123ae2AD5', 'to': '0x9843C8a8263308A309BfC3C2d1c308126D8E754D', 'value': '314721799424995772027735'}]"
0x0aac3f24be9971f674119223cf12fac2b7c7d8635404877c4debfa3ee0a003c3,[],"[{'Unnamed: 0': 16, 'id': '1636567780-395', 'txnHash': '0x0aac3f24be9971f674119223cf12fac2b7c7d8635404877c4debfa3ee0a003c3', 'blockTimestamp': 1636567780, 'delegate': '0x9843c8a8263308a309bfc3c2d1c308126d8e754d', 'newBalance': '49424467275494672754946', 'previousBalance': '449424467275494672754946', 'blockNumber': 13590016}, {'Unnamed: 0': 17, 'id': '1636567780-396', 'txnHash': '0x0aac3f24be9971f674119223cf12fac2b7c7d8635404877c4debfa3ee0a003c3', 'blockTimestamp': 1636567780, 'delegate': '0x425712a974d4f2802309e0e68d001756363c1c55', 'newBalance': '1504000000000000000000000', 'previousBalance': '1104000000000000000000000', 'blockNumber': 13590016}]","[{'txnHash': '0x0aac3f24be9971f674119223cf12fac2b7c7d8635404877c4debfa3ee0a003c3', 'from': '0x9843C8a8263308A309BfC3C2d1c308126D8E754D', 'to': '0x425712a974D4f2802309e0E68d001756363c1C55', 'value': '400000000000000000000000'}, {'txnHash': '0x0aac3f24be9971f674119223cf12fac2b7c7d8635404877c4debfa3ee0a003c3', 'from': '0x9843C8a8263308A309BfC3C2d1c308126D8E754D', 'to': '0x425712a974D4f2802309e0E68d001756363c1C55', 'value': '400000000000000000000000'}]"
0x28ce7b149f519ef1bc9a8260cb560f89d22e4e5c68ed43be56159092bf5b8f2a,[],"[{'Unnamed: 0': 18, 'id': '1636568518-149', 'txnHash': '0x28ce7b149f519ef1bc9a8260cb560f89d22e4e5c68ed43be56159092bf5b8f2a', 'blockTimestamp': 1636568518, 'delegate': '0x9843c8a8263308a309bfc3c2d1c308126d8e754d', 'newBalance': '0', 'previousBalance': '49424467275494672754946', 'blockNumber': 13590058}]","[{'txnHash': '0x28ce7b149f519ef1bc9a8260cb560f89d22e4e5c68ed43be56159092bf5b8f2a', 'from': '0x9843C8a8263308A309BfC3C2d1c308126D8E754D', 'to': '0xF6615bbCC3934ac5F65aABd221b82B2c1206f791', 'value': '49424467275494672754946'}]"
0x2e9a70ec77b08cdeb0215e6b7dc1fc157b8beabe7f8262768f6a08892192eebb,[],"[{'Unnamed: 0': 19, 'id': '1636573339-159', 'txnHash': '0x2e9a70ec77b08cdeb0215e6b7dc1fc157b8beabe7f8262768f6a08892192eebb', 'blockTimestamp': 1636573339, 'delegate': '0xcf263cee139763114faafc5f52865135412f50ec', 'newBalance': '2799410726365635041434127', 'previousBalance': '2999410726365635041434127', 'blockNumber': 13590415}]","[{'txnHash': '0x2e9a70ec77b08cdeb0215e6b7dc1fc157b8beabe7f8262768f6a08892192eebb', 'from': '0xCF263cEe139763114fAaFC5F52865135412F50Ec', 'to': '0xC98b0729695A25152B8D5b6B95709070605A7F60', 'value': '200000000000000000000000'}]"
0x767d53d62fc7115020116063febb0ca04a726eb2cf711f43d0f86562fac03f9c,[],"[{'Unnamed: 0': 20, 'id': '1636651099-16', 'txnHash': '0x767d53d62fc7115020116063febb0ca04a726eb2cf711f43d0f86562fac03f9c', 'blockTimestamp': 1636651099, 'delegate': '0x425712a974d4f2802309e0e68d001756363c1c55', 'newBalance': '1482498373444773496326238', 'previousBalance': '1504000000000000000000000', 'blockNumber': 13596205}]","[{'txnHash': '0x767d53d62fc7115020116063febb0ca04a726eb2cf711f43d0f86562fac03f9c', 'from': '0x425712a974D4f2802309e0E68d001756363c1C55', 'to': '0x1f4c763BdE1D4832B3EA0640e66Da00B98831355', 'value': '21501626555226503673762'}]"
0x14552df2540446292705061e0faf5b5f0b138ac08337e0026c059d6b5d319c39,"[{'Unnamed: 0': 10, 'id': '1636716271-0', 'txnHash': '0x14552df2540446292705061e0faf5b5f0b138ac08337e0026c059d6b5d319c39', 'blockNumber': 13601026, 'blockTimestamp': 1636716271, 'delegate': '0x5cce75dea4df762b7166c191681afc3a6dcbae28', 'delegator': '0x5cce75dea4df762b7166c191681afc3a6dcbae28', 'previousDelegate': '0x0000000000000000000000000000000000000000'}]","[{'Unnamed: 0': 21, 'id': '1636716271-1', 'txnHash': '0x14552df2540446292705061e0faf5b5f0b138ac08337e0026c059d6b5d319c39', 'blockTimestamp': 1636716271, 'delegate': '0x5cce75dea4df762b7166c191681afc3a6dcbae28', 'newBalance': '65806164383561643835616', 'previousBalance': '0', 'blockNumber': 13601026}]",[]
0x5c31a57b775dca330d3ef60a163cc4dc1c5802b25ba005f9a33088aacd142b2f,[],"[{'Unnamed: 0': 22, 'id': '1636894353-118', 'txnHash': '0x5c31a57b775dca330d3ef60a163cc4dc1c5802b25ba005f9a33088aacd142b2f', 'blockTimestamp': 1636894353, 'delegate': '0x9843c8a8263308a309bfc3c2d1c308126d8e754d', 'newBalance': '172722179942499577202774', 'previousBalance': '0', 'blockNumber': 13614095}]","[{'txnHash': '0x5c31a57b775dca330d3ef60a163cc4dc1c5802b25ba005f9a33088aacd142b2f', 'from': '0x43365213237ab259C707Bc2Cbc3e07d123ae2AD5', 'to': '0x9843C8a8263308A309BfC3C2d1c308126D8E754D', 'value': '172722179942499577202774'}]"
0x2428624b484dd140d5427bbc1d67e91111c20d5e48b826c55e5f5979b8360e7f,[],"[{'Unnamed: 0': 23, 'id': '1636894730-65', 'txnHash': '0x2428624b484dd140d5427bbc1d67e91111c20d5e48b826c55e5f5979b8360e7f', 'blockTimestamp': 1636894730, 'delegate': '0x9843c8a8263308a309bfc3c2d1c308126d8e754d', 'newBalance': '42722179942499577202774', 'previousBalance': '172722179942499577202774', 'blockNumber': 13614122}, {'Unnamed: 0': 24, 'id': '1636894730-66', 'txnHash': '0x2428624b484dd140d5427bbc1d67e91111c20d5e48b826c55e5f5979b8360e7f', 'blockTimestamp': 1636894730, 'delegate': '0x425712a974d4f2802309e0e68d001756363c1c55', 'newBalance': '1612498373444773496326238', 'previousBalance': '1482498373444773496326238', 'blockNumber': 13614122}]","[{'txnHash': '0x2428624b484dd140d5427bbc1d67e91111c20d5e48b826c55e5f5979b8360e7f', 'from': '0x9843C8a8263308A309BfC3C2d1c308126D8E754D', 'to': '0x425712a974D4f2802309e0E68d001756363c1C55', 'value': '130000000000000000000000'}, {'txnHash': '0x2428624b484dd140d5427bbc1d67e91111c20d5e48b826c55e5f5979b8360e7f', 'from': '0x9843C8a8263308A309BfC3C2d1c308126D8E754D', 'to': '0x425712a974D4f2802309e0E68d001756363c1C55', 'value': '130000000000000000000000'}]"
0x22c54f3bd38e14ce1d782eab0e5d054fcc37a7e4f6452c3ef006187594d95017,[],"[{'Unnamed: 0': 25, 'id': '1636894940-364', 'txnHash': '0x22c54f3bd38e14ce1d782eab0e5d054fcc37a7e4f6452c3ef006187594d95017', 'blockTimestamp': 1636894940, 'delegate': '0x9843c8a8263308a309bfc3c2d1c308126d8e754d', 'newBalance': '9942499577202774', 'previousBalance': '42722179942499577202774', 'blockNumber': 13614138}]","[{'txnHash': '0x22c54f3bd38e14ce1d782eab0e5d054fcc37a7e4f6452c3ef006187594d95017', 'from': '0x9843C8a8263308A309BfC3C2d1c308126D8E754D', 'to': '0xF6615bbCC3934ac5F65aABd221b82B2c1206f791', 'value': '42722170000000000000000'}]"
0x793deaba68082bb32b9bb894126101e8d414d418c95ebef50622ee18d51f5908,"[{'Unnamed: 0': 11, 'id': '1637015827-484', 'txnHash': '0x793deaba68082bb32b9bb894126101e8d414d418c95ebef50622ee18d51f5908', 'blockNumber': 13622997, 'blockTimestamp': 1637015827, 'delegate': '0x14860ed3597d27afd017513ab9ef9cb9cc16f1f7', 'delegator': '0x14860ed3597d27afd017513ab9ef9cb9cc16f1f7', 'previousDelegate': '0x0000000000000000000000000000000000000000'}]","[{'Unnamed: 0': 26, 'id': '1637015827-485', 'txnHash': '0x793deaba68082bb32b9bb894126101e8d414d418c95ebef50622ee18d51f5908', 'blockTimestamp': 1637015827, 'delegate': '0x14860ed3597d27afd017513ab9ef9cb9cc16f1f7', 'newBalance': '39361121681041772365973', 'previousBalance': '0', 'blockNumber': 13622997}]",[]
0xc750d300b197eaab3bbb81bf32b211e97f197a2b986732916e06c8b920dd6247,[],"[{'Unnamed: 0': 27, 'id': '1637070222-171', 'txnHash': '0xc750d300b197eaab3bbb81bf32b211e97f197a2b986732916e06c8b920dd6247', 'blockTimestamp': 1637070222, 'delegate': '0xe02f8e39b8cfa7d3b62307e46077669010883459', 'newBalance': '356950000000000000000000000', 'previousBalance': '357150000000000000000000000', 'blockNumber': 13626919}]","[{'txnHash': '0xc750d300b197eaab3bbb81bf32b211e97f197a2b986732916e06c8b920dd6247', 'from': '0xe02F8E39b8cFA7d3b62307E46077669010883459', 'to': '0x40AdeDc0b097717583eD2C97645eB46e5B58CC78', 'value': '200000000000000000000000'}]"
0xb5defb144675e7b636e4990d278030388f49737d73ea654d5da301293c6d1d43,[],"[{'Unnamed: 0': 28, 'id': '1637337229-171', 'txnHash': '0xb5defb144675e7b636e4990d278030388f49737d73ea654d5da301293c6d1d43', 'blockTimestamp': 1637337229, 'delegate': '0x425712a974d4f2802309e0e68d001756363c1c55', 'newBalance': '1615538025963136652963974', 'previousBalance': '1612498373444773496326238', 'blockNumber': 13646436}]","[{'txnHash': '0xb5defb144675e7b636e4990d278030388f49737d73ea654d5da301293c6d1d43', 'from': '0xA86CC1ae2D94C6ED2aB3bF68fB128c2825673267', 'to': '0x425712a974D4f2802309e0E68d001756363c1C55', 'value': '21110928133538847888369'}]"
0x0605ed504b274f7a2ec76399df06b8331f293093120b8effde665d89756509c7,[],"[{'Unnamed: 0': 29, 'id': '1637337393-53', 'txnHash': '0x0605ed504b274f7a2ec76399df06b8331f293093120b8effde665d89756509c7', 'blockTimestamp': 1637337393, 'delegate': '0xcf263cee139763114faafc5f52865135412f50ec', 'newBalance': '2599410726365635041434127', 'previousBalance': '2799410726365635041434127', 'blockNumber': 13646448}]","[{'txnHash': '0x0605ed504b274f7a2ec76399df06b8331f293093120b8effde665d89756509c7', 'from': '0xCF263cEe139763114fAaFC5F52865135412F50Ec', 'to': '0x7bB909d58E54aba5596DFCaA873df0d50bC5d760', 'value': '200000000000000000000000'}]"
0x9f7c66cad3204143ad6567e1370b0bb9a08b6f2f01be44894c6320434962ccc3,[],"[{'Unnamed: 0': 30, 'id': '1637337564-82', 'txnHash': '0x9f7c66cad3204143ad6567e1370b0bb9a08b6f2f01be44894c6320434962ccc3', 'blockTimestamp': 1637337564, 'delegate': '0x425712a974d4f2802309e0e68d001756363c1c55', 'newBalance': '1635778556354215255505956', 'previousBalance': '1615538025963136652963974', 'blockNumber': 13646464}]","[{'txnHash': '0x9f7c66cad3204143ad6567e1370b0bb9a08b6f2f01be44894c6320434962ccc3', 'from': '0x425712a974D4f2802309e0E68d001756363c1C55', 'to': '0x1f4c763BdE1D4832B3EA0640e66Da00B98831355', 'value': '21110928133538847888369'}]"
0x26e5d2839469ebaa8d10b66e9f8e5a400a7799fbcd9f9a3d2365de6e083079d0,[],"[{'Unnamed: 0': 31, 'id': '1637352406-94', 'txnHash': '0x26e5d2839469ebaa8d10b66e9f8e5a400a7799fbcd9f9a3d2365de6e083079d0', 'blockTimestamp': 1637352406, 'delegate': '0x9843c8a8263308a309bfc3c2d1c308126d8e754d', 'newBalance': '242079432401488246237105', 'previousBalance': '9942499577202774', 'blockNumber': 13647567}]","[{'txnHash': '0x26e5d2839469ebaa8d10b66e9f8e5a400a7799fbcd9f9a3d2365de6e083079d0', 'from': '0x43365213237ab259C707Bc2Cbc3e07d123ae2AD5', 'to': '0x9843C8a8263308A309BfC3C2d1c308126D8E754D', 'value': '242079422458988669034331'}]"
0xd0c97a96f3ef42bc54415ccbaf6efe1033ccd3d1767655d35f7dcb325d9e2b84,[],"[{'Unnamed: 0': 32, 'id': '1637352556-582', 'txnHash': '0xd0c97a96f3ef42bc54415ccbaf6efe1033ccd3d1767655d35f7dcb325d9e2b84', 'blockTimestamp': 1637352556, 'delegate': '0x9843c8a8263308a309bfc3c2d1c308126d8e754d', 'newBalance': '142079432401488246237105', 'previousBalance': '242079432401488246237105', 'blockNumber': 13647578}]","[{'txnHash': '0xd0c97a96f3ef42bc54415ccbaf6efe1033ccd3d1767655d35f7dcb325d9e2b84', 'from': '0x9843C8a8263308A309BfC3C2d1c308126D8E754D', 'to': '0xF6615bbCC3934ac5F65aABd221b82B2c1206f791', 'value': '100000000000000000000000'}]"
0x0aa20ad29954aff5e306e2c348c38e94f58c56fba4c6dd36bbfa2c92acbb486a,[],"[{'Unnamed: 0': 33, 'id': '1637352665-551', 'txnHash': '0x0aa20ad29954aff5e306e2c348c38e94f58c56fba4c6dd36bbfa2c92acbb486a', 'blockTimestamp': 1637352665, 'delegate': '0x9843c8a8263308a309bfc3c2d1c308126d8e754d', 'newBalance': '0', 'previousBalance': '142079432401488246237105', 'blockNumber': 13647583}, {'Unnamed: 0': 34, 'id': '1637352665-552', 'txnHash': '0x0aa20ad29954aff5e306e2c348c38e94f58c56fba4c6dd36bbfa2c92acbb486a', 'blockTimestamp': 1637352665, 'delegate': '0x425712a974d4f2802309e0e68d001756363c1c55', 'newBalance': '1777857988755703501743061', 'previousBalance': '1635778556354215255505956', 'blockNumber': 13647583}]","[{'txnHash': '0x0aa20ad29954aff5e306e2c348c38e94f58c56fba4c6dd36bbfa2c92acbb486a', 'from': '0x9843C8a8263308A309BfC3C2d1c308126D8E754D', 'to': '0x425712a974D4f2802309e0E68d001756363c1C55', 'value': '142079432401488246237105'}, {'txnHash': '0x0aa20ad29954aff5e306e2c348c38e94f58c56fba4c6dd36bbfa2c92acbb486a', 'from': '0x9843C8a8263308A309BfC3C2d1c308126D8E754D', 'to': '0x425712a974D4f2802309e0E68d001756363c1C55', 'value': '142079432401488246237105'}]"
0x1f008a47f4cf42ae028243f53fc4a1f716d2c228bd3cd0de9c2af5de91925709,[],"[{'Unnamed: 0': 35, 'id': '1637596916-139', 'txnHash': '0x1f008a47f4cf42ae028243f53fc4a1f716d2c228bd3cd0de9c2af5de91925709', 'blockTimestamp': 1637596916, 'delegate': '0xcf263cee139763114faafc5f52865135412f50ec', 'newBalance': '3453934656688652122442076', 'previousBalance': '2599410726365635041434127', 'blockNumber': 13665423}]","[{'txnHash': '0x1f008a47f4cf42ae028243f53fc4a1f716d2c228bd3cd0de9c2af5de91925709', 'from': '0x43365213237ab259C707Bc2Cbc3e07d123ae2AD5', 'to': '0xCF263cEe139763114fAaFC5F52865135412F50Ec', 'value': '854523930323017081007949'}]"
0x9e60e0f4b2b7459b75478a103455ed19202efd3563c72f4a814a048e269f5f75,[],"[{'Unnamed: 0': 36, 'id': '1637883173-250', 'txnHash': '0x9e60e0f4b2b7459b75478a103455ed19202efd3563c72f4a814a048e269f5f75', 'blockTimestamp': 1637883173, 'delegate': '0x9843c8a8263308a309bfc3c2d1c308126d8e754d', 'newBalance': '280508519364112971418907', 'previousBalance': '0', 'blockNumber': 13686402}]","[{'txnHash': '0x9e60e0f4b2b7459b75478a103455ed19202efd3563c72f4a814a048e269f5f75', 'from': '0x43365213237ab259C707Bc2Cbc3e07d123ae2AD5', 'to': '0x9843C8a8263308A309BfC3C2d1c308126D8E754D', 'value': '280508519364112971418907'}]"
0x3616e0eb45308c8811924c620ebe42ee89a0cd61e7383d76a753e5e24967eb21,[],"[{'Unnamed: 0': 37, 'id': '1637883455-590', 'txnHash': '0x3616e0eb45308c8811924c620ebe42ee89a0cd61e7383d76a753e5e24967eb21', 'blockTimestamp': 1637883455, 'delegate': '0x9843c8a8263308a309bfc3c2d1c308126d8e754d', 'newBalance': '80508519364112971418907', 'previousBalance': '280508519364112971418907', 'blockNumber': 13686423}]","[{'txnHash': '0x3616e0eb45308c8811924c620ebe42ee89a0cd61e7383d76a753e5e24967eb21', 'from': '0x9843C8a8263308A309BfC3C2d1c308126D8E754D', 'to': '0x798b3eF55a47830bE914E78d1712EFa47802dB98', 'value': '200000000000000000000000'}]"
0x56de8d9b075ca4c9e23b8650b8575e7bd3c603c8957a8ea065f82afaa9bbfa81,[],"[{'Unnamed: 0': 38, 'id': '1637883877-346', 'txnHash': '0x56de8d9b075ca4c9e23b8650b8575e7bd3c603c8957a8ea065f82afaa9bbfa81', 'blockTimestamp': 1637883877, 'delegate': '0x425712a974d4f2802309e0e68d001756363c1c55', 'newBalance': '1577857988755703501743061', 'previousBalance': '1777857988755703501743061', 'blockNumber': 13686458}]","[{'txnHash': '0x56de8d9b075ca4c9e23b8650b8575e7bd3c603c8957a8ea065f82afaa9bbfa81', 'from': '0x425712a974D4f2802309e0E68d001756363c1C55', 'to': '0x06BE76795EEC0dcED36c616Ba2f0b4dFd28b8380', 'value': '200000000000000000000000'}]"
0x259d010dfc2c7951a7f10afff28a93d629a2750eec405d46181b3744108402a4,[],"[{'Unnamed: 0': 39, 'id': '1637884310-168', 'txnHash': '0x259d010dfc2c7951a7f10afff28a93d629a2750eec405d46181b3744108402a4', 'blockTimestamp': 1637884310, 'delegate': '0x425712a974d4f2802309e0e68d001756363c1c55', 'newBalance': '1377857988755703501743061', 'previousBalance': '1577857988755703501743061', 'blockNumber': 13686488}]","[{'txnHash': '0x259d010dfc2c7951a7f10afff28a93d629a2750eec405d46181b3744108402a4', 'from': '0x425712a974D4f2802309e0E68d001756363c1C55', 'to': '0xcA21951a320863932545708Ba64A05CFB0b8D091', 'value': '200000000000000000000000'}]"
0x361bb9e8474c9f71a5bafaa2741ca95f21ddd527d920e1453e83652c83f2c6cf,"[{'Unnamed: 0': 13, 'id': '1637884726-81', 'txnHash': '0x361bb9e8474c9f71a5bafaa2741ca95f21ddd527d920e1453e83652c83f2c6cf', 'blockNumber': 13686514, 'blockTimestamp': 1637884726, 'delegate': '0x93617280d57564241b4ad4f4e09e02968f3f2d76', 'delegator': '0x798b3ef55a47830be914e78d1712efa47802db98', 'previousDelegate': '0x0000000000000000000000000000000000000000'}]","[{'Unnamed: 0': 40, 'id': '1637884726-82', 'txnHash': '0x361bb9e8474c9f71a5bafaa2741ca95f21ddd527d920e1453e83652c83f2c6cf', 'blockTimestamp': 1637884726, 'delegate': '0x93617280d57564241b4ad4f4e09e02968f3f2d76', 'newBalance': '200000000000000000000000', 'previousBalance': '0', 'blockNumber': 13686514}]",[]
0x99ff84ff43d33a682787facd6174d908dfb95db4b595d77d5b844f8cf6dd29b5,"[{'Unnamed: 0': 14, 'id': '1637884743-100', 'txnHash': '0x99ff84ff43d33a682787facd6174d908dfb95db4b595d77d5b844f8cf6dd29b5', 'blockNumber': 13686517, 'blockTimestamp': 1637884743, 'delegate': '0x3274f7f013b09fc4831b479e9bb2a8a0de65f9f1', 'delegator': '0x06be76795eec0dced36c616ba2f0b4dfd28b8380', 'previousDelegate': '0x0000000000000000000000000000000000000000'}]","[{'Unnamed: 0': 41, 'id': '1637884743-101', 'txnHash': '0x99ff84ff43d33a682787facd6174d908dfb95db4b595d77d5b844f8cf6dd29b5', 'blockTimestamp': 1637884743, 'delegate': '0x3274f7f013b09fc4831b479e9bb2a8a0de65f9f1', 'newBalance': '200000000000000000000000', 'previousBalance': '0', 'blockNumber': 13686517}]",[]
0x85721a9570b45a354454dc06f5de9cceef50abd4bd55183ffd018b8d715d7080,"[{'Unnamed: 0': 15, 'id': '1637918506-650', 'txnHash': '0x85721a9570b45a354454dc06f5de9cceef50abd4bd55183ffd018b8d715d7080', 'blockNumber': 13688899, 'blockTimestamp': 1637918506, 'delegate': '0x0e7a95438becc07885a65ae662467616a9d4f7d7', 'delegator': '0xca21951a320863932545708ba64a05cfb0b8d091', 'previousDelegate': '0x0000000000000000000000000000000000000000'}]","[{'Unnamed: 0': 42, 'id': '1637918506-651', 'txnHash': '0x85721a9570b45a354454dc06f5de9cceef50abd4bd55183ffd018b8d715d7080', 'blockTimestamp': 1637918506, 'delegate': '0x0e7a95438becc07885a65ae662467616a9d4f7d7', 'newBalance': '200000000000000000000000', 'previousBalance': '0', 'blockNumber': 13688899}]",[]
0x7a99e05f3135ab1e56033779f74cfbbc39d9ded7537f7658f5de860730c4fd70,[],"[{'Unnamed: 0': 43, 'id': '1638345205-187', 'txnHash': '0x7a99e05f3135ab1e56033779f74cfbbc39d9ded7537f7658f5de860730c4fd70', 'blockTimestamp': 1638345205, 'delegate': '0xe02f8e39b8cfa7d3b62307e46077669010883459', 'newBalance': '356750000000000000000000000', 'previousBalance': '356950000000000000000000000', 'blockNumber': 13719874}]","[{'txnHash': '0x7a99e05f3135ab1e56033779f74cfbbc39d9ded7537f7658f5de860730c4fd70', 'from': '0xe02F8E39b8cFA7d3b62307E46077669010883459', 'to': '0x40AdeDc0b097717583eD2C97645eB46e5B58CC78', 'value': '200000000000000000000000'}]"
0x150622e3b0cf9c4e6a17e162d1363fddba0bb9f34b8f85078edb13e78a3dc943,[],"[{'Unnamed: 0': 44, 'id': '1638354647-20', 'txnHash': '0x150622e3b0cf9c4e6a17e162d1363fddba0bb9f34b8f85078edb13e78a3dc943', 'blockTimestamp': 1638354647, 'delegate': '0xe02f8e39b8cfa7d3b62307e46077669010883459', 'newBalance': '356680737140000000000000000', 'previousBalance': '356750000000000000000000000', 'blockNumber': 13720531}]","[{'txnHash': '0x150622e3b0cf9c4e6a17e162d1363fddba0bb9f34b8f85078edb13e78a3dc943', 'from': '0xe02F8E39b8cFA7d3b62307E46077669010883459', 'to': '0xfdA462548Ce04282f4B6D6619823a7C64Fdc0185', 'value': '69262860000000000000000'}]"
0x4b048d09604b4104c121ff3bca12d8daaef42d95d3361e5a0a1143e32056a6e3,[],"[{'Unnamed: 0': 45, 'id': '1638375106-146', 'txnHash': '0x4b048d09604b4104c121ff3bca12d8daaef42d95d3361e5a0a1143e32056a6e3', 'blockTimestamp': 1638375106, 'delegate': '0xe02f8e39b8cfa7d3b62307e46077669010883459', 'newBalance': '356493727420000000000000000', 'previousBalance': '356680737140000000000000000', 'blockNumber': 13722035}]","[{'txnHash': '0x4b048d09604b4104c121ff3bca12d8daaef42d95d3361e5a0a1143e32056a6e3', 'from': '0xe02F8E39b8cFA7d3b62307E46077669010883459', 'to': '0x1E212e054d74ed136256fc5a5DDdB4867c6E003F', 'value': '187009720000000000000000'}]"
0xfe7e5cb74ce5c189cc4237cee6e3a2278bd3d8522b4decc24aa3e30ad34f6c2c,[],"[{'Unnamed: 0': 46, 'id': '1638866418-156', 'txnHash': '0xfe7e5cb74ce5c189cc4237cee6e3a2278bd3d8522b4decc24aa3e30ad34f6c2c', 'blockTimestamp': 1638866418, 'delegate': '0x9843c8a8263308a309bfc3c2d1c308126d8e754d', 'newBalance': '600150093015389819042787', 'previousBalance': '80508519364112971418907', 'blockNumber': 13757573}]","[{'txnHash': '0xfe7e5cb74ce5c189cc4237cee6e3a2278bd3d8522b4decc24aa3e30ad34f6c2c', 'from': '0x43365213237ab259C707Bc2Cbc3e07d123ae2AD5', 'to': '0x9843C8a8263308A309BfC3C2d1c308126D8E754D', 'value': '519641573651276847623880'}]"
